country,iso3c,date,confirmed,deaths,recovered
Israel,ISR,2020-03-10,75,0,4
Israel,ISR,2020-03-11,79,0,4
Israel,ISR,2020-03-12,100,0,4
Israel,ISR,2020-03-13,126,0,4
Israel,ISR,2020-03-14,155,0,4
Israel,ISR,2020-03-15,213,0,4
Israel,ISR,2020-03-16,218,0,4
Israel,ISR,2020-03-17,250,0,11
Israel,ISR,2020-03-18,304,0,11
Israel,ISR,2020-03-19,427,0,11
Israel,ISR,2020-03-20,529,0,14
Israel,ISR,2020-03-21,712,1,36
Israel,ISR,2020-03-22,883,1,37
Israel,ISR,2020-03-23,1071,1,37
Israel,ISR,2020-03-24,1238,3,53
Israel,ISR,2020-03-25,2369,5,58
Israel,ISR,2020-03-26,2693,8,68
Israel,ISR,2020-03-27,3035,12,79
Israel,ISR,2020-03-28,3619,12,89
Italy,ITA,2020-01-22,0,0,0
Italy,ITA,2020-01-23,0,0,0
Italy,ITA,2020-01-24,0,0,0
Italy,ITA,2020-01-25,0,0,0
Italy,ITA,2020-01-26,0,0,0
Italy,ITA,2020-01-27,0,0,0
Italy,ITA,2020-01-28,0,0,0
Italy,ITA,2020-01-29,0,0,0
Italy,ITA,2020-01-30,0,0,0
Italy,ITA,2020-01-31,2,0,0
Italy,ITA,2020-02-01,2,0,0
Italy,ITA,2020-02-02,2,0,0
Italy,ITA,2020-02-03,2,0,0
Italy,ITA,2020-02-04,2,0,0
Italy,ITA,2020-02-05,2,0,0
Italy,ITA,2020-02-06,2,0,0
Italy,ITA,2020-02-07,3,0,0
Italy,ITA,2020-02-08,3,0,0
Italy,ITA,2020-02-09,3,0,0
Italy,ITA,2020-02-10,3,0,0
Italy,ITA,2020-02-11,3,0,0
Italy,ITA,2020-02-12,3,0,0
Italy,ITA,2020-02-13,3,0,0
Italy,ITA,2020-02-14,3,0,0
Italy,ITA,2020-02-15,3,0,0
Italy,ITA,2020-02-16,3,0,0
Italy,ITA,2020-02-17,3,0,0
Italy,ITA,2020-02-18,3,0,0
Italy,ITA,2020-02-19,3,0,0
Italy,ITA,2020-02-20,3,0,0
Italy,ITA,2020-02-21,20,1,0
Italy,ITA,2020-02-22,62,2,1
Italy,ITA,2020-02-23,155,3,2
Italy,ITA,2020-02-24,229,7,1
Italy,ITA,2020-02-25,322,10,1
Italy,ITA,2020-02-26,453,12,3
Italy,ITA,2020-02-27,655,17,45
Italy,ITA,2020-02-28,888,21,46
Italy,ITA,2020-02-29,1128,29,46
Italy,ITA,2020-03-01,1694,34,83
Italy,ITA,2020-03-02,2036,52,149
Italy,ITA,2020-03-03,2502,79,160
Italy,ITA,2020-03-04,3089,107,276
Italy,ITA,2020-03-05,3858,148,414
Italy,ITA,2020-03-06,4636,197,523
Italy,ITA,2020-03-07,5883,233,589
Italy,ITA,2020-03-08,7375,366,622
Italy,ITA,2020-03-09,9172,463,724
Italy,ITA,2020-03-10,10149,631,724
Italy,ITA,2020-03-11,12462,827,1045
Italy,ITA,2020-03-12,12462,827,1045
Italy,ITA,2020-03-13,17660,1266,1439
Italy,ITA,2020-03-14,21157,1441,1966
Italy,ITA,2020-03-15,24747,1809,2335
Italy,ITA,2020-03-16,27980,2158,2749
Italy,ITA,2020-03-17,31506,2503,2941
Italy,ITA,2020-03-18,35713,2978,4025
Italy,ITA,2020-03-19,41035,3405,4440
Italy,ITA,2020-03-20,47021,4032,4440
Italy,ITA,2020-03-21,53578,4825,6072
Italy,ITA,2020-03-22,59138,5476,7024
Italy,ITA,2020-03-23,63927,6077,7024
Italy,ITA,2020-03-24,69176,6820,8326
Italy,ITA,2020-03-25,74386,7503,9362
Italy,ITA,2020-03-26,80589,8215,10361
Italy,ITA,2020-03-27,86498,9134,10950
Italy,ITA,2020-03-28,92472,10023,12384
Jamaica,JAM,2020-01-22,0,0,0
Jamaica,JAM,2020-01-23,0,0,0
Jamaica,JAM,2020-01-24,0,0,0
Jamaica,JAM,2020-01-25,0,0,0
Jamaica,JAM,2020-01-26,0,0,0
Jamaica,JAM,2020-01-27,0,0,0
Jamaica,JAM,2020-01-28,0,0,0
Jamaica,JAM,2020-01-29,0,0,0
Jamaica,JAM,2020-01-30,0,0,0
Jamaica,JAM,2020-01-31,0,0,0
Jamaica,JAM,2020-02-01,0,0,0
Jamaica,JAM,2020-02-02,0,0,0
Jamaica,JAM,2020-02-03,0,0,0
Jamaica,JAM,2020-02-04,0,0,0
Jamaica,JAM,2020-02-05,0,0,0
Jamaica,JAM,2020-02-06,0,0,0
Jamaica,JAM,2020-02-07,0,0,0
Jamaica,JAM,2020-02-08,0,0,0
Jamaica,JAM,2020-02-09,0,0,0
Jamaica,JAM,2020-02-10,0,0,0
Jamaica,JAM,2020-02-11,0,0,0
Jamaica,JAM,2020-02-12,0,0,0
Jamaica,JAM,2020-02-13,0,0,0
Jamaica,JAM,2020-02-14,0,0,0
Jamaica,JAM,2020-02-15,0,0,0
Jamaica,JAM,2020-02-16,0,0,0
Jamaica,JAM,2020-02-17,0,0,0
Jamaica,JAM,2020-02-18,0,0,0
Jamaica,JAM,2020-02-19,0,0,0
Jamaica,JAM,2020-02-20,0,0,0
Jamaica,JAM,2020-02-21,0,0,0
Jamaica,JAM,2020-02-22,0,0,0
Jamaica,JAM,2020-02-23,0,0,0
Jamaica,JAM,2020-02-24,0,0,0
Jamaica,JAM,2020-02-25,0,0,0
Jamaica,JAM,2020-02-26,0,0,0
Jamaica,JAM,2020-02-27,0,0,0
Jamaica,JAM,2020-02-28,0,0,0
Jamaica,JAM,2020-02-29,0,0,0
Jamaica,JAM,2020-03-01,0,0,0
Jamaica,JAM,2020-03-02,0,0,0
Jamaica,JAM,2020-03-03,0,0,0
Jamaica,JAM,2020-03-04,0,0,0
Jamaica,JAM,2020-03-05,0,0,0
Jamaica,JAM,2020-03-06,0,0,0
Jamaica,JAM,2020-03-07,0,0,0
Jamaica,JAM,2020-03-08,0,0,0
Jamaica,JAM,2020-03-09,0,0,0
Jamaica,JAM,2020-03-10,0,0,0
Jamaica,JAM,2020-03-11,1,0,0
Jamaica,JAM,2020-03-12,2,0,0
Jamaica,JAM,2020-03-13,8,0,0
Jamaica,JAM,2020-03-14,8,0,0
Jamaica,JAM,2020-03-15,10,0,0
Jamaica,JAM,2020-03-16,10,0,2
Jamaica,JAM,2020-03-17,12,0,2
Jamaica,JAM,2020-03-18,13,0,2
Jamaica,JAM,2020-03-19,15,1,2
Jamaica,JAM,2020-03-20,16,1,2
Jamaica,JAM,2020-03-21,16,1,2
Jamaica,JAM,2020-03-22,19,1,2
Jamaica,JAM,2020-03-23,19,1,2
Jamaica,JAM,2020-03-24,21,1,2
Jamaica,JAM,2020-03-25,26,1,2
Jamaica,JAM,2020-03-26,26,1,2
Jamaica,JAM,2020-03-27,26,1,2
Jamaica,JAM,2020-03-28,30,1,2
Jordan,JOR,2020-01-22,0,0,0
Jordan,JOR,2020-01-23,0,0,0
Jordan,JOR,2020-01-24,0,0,0
Jordan,JOR,2020-01-25,0,0,0
Jordan,JOR,2020-01-26,0,0,0
Jordan,JOR,2020-01-27,0,0,0
Jordan,JOR,2020-01-28,0,0,0
Jordan,JOR,2020-01-29,0,0,0
Jordan,JOR,2020-01-30,0,0,0
Jordan,JOR,2020-01-31,0,0,0
Jordan,JOR,2020-02-01,0,0,0
Jordan,JOR,2020-02-02,0,0,0
Jordan,JOR,2020-02-03,0,0,0
Jordan,JOR,2020-02-04,0,0,0
Jordan,JOR,2020-02-05,0,0,0
Jordan,JOR,2020-02-06,0,0,0
Jordan,JOR,2020-02-07,0,0,0
Jordan,JOR,2020-02-08,0,0,0
Jordan,JOR,2020-02-09,0,0,0
Jordan,JOR,2020-02-10,0,0,0
Jordan,JOR,2020-02-11,0,0,0
Jordan,JOR,2020-02-12,0,0,0
Jordan,JOR,2020-02-13,0,0,0
Jordan,JOR,2020-02-14,0,0,0
Jordan,JOR,2020-02-15,0,0,0
Jordan,JOR,2020-02-16,0,0,0
Jordan,JOR,2020-02-17,0,0,0
Jordan,JOR,2020-02-18,0,0,0
Jordan,JOR,2020-02-19,0,0,0
Jordan,JOR,2020-02-20,0,0,0
Jordan,JOR,2020-02-21,0,0,0
Jordan,JOR,2020-02-22,0,0,0
Jordan,JOR,2020-02-23,0,0,0
Jordan,JOR,2020-02-24,0,0,0
Jordan,JOR,2020-02-25,0,0,0
Jordan,JOR,2020-02-26,0,0,0
Jordan,JOR,2020-02-27,0,0,0
Jordan,JOR,2020-02-28,0,0,0
Jordan,JOR,2020-02-29,0,0,0
Jordan,JOR,2020-03-01,0,0,0
Jordan,JOR,2020-03-02,0,0,0
Jordan,JOR,2020-03-03,1,0,0
Jordan,JOR,2020-03-04,1,0,0
Jordan,JOR,2020-03-05,1,0,0
Jordan,JOR,2020-03-06,1,0,0
Jordan,JOR,2020-03-07,1,0,0
Jordan,JOR,2020-03-08,1,0,0
Jordan,JOR,2020-03-09,1,0,0
Jordan,JOR,2020-03-10,1,0,0
Jordan,JOR,2020-03-11,1,0,0
Jordan,JOR,2020-03-12,1,0,0
Jordan,JOR,2020-03-13,1,0,1
Jordan,JOR,2020-03-14,1,0,1
Jordan,JOR,2020-03-15,8,0,1
Jordan,JOR,2020-03-16,17,0,1
Jordan,JOR,2020-03-17,34,0,1
Jordan,JOR,2020-03-18,52,0,1
Jordan,JOR,2020-03-19,69,0,1
Jordan,JOR,2020-03-20,85,0,1
Jordan,JOR,2020-03-21,85,0,1
Jordan,JOR,2020-03-22,112,0,1
Jordan,JOR,2020-03-23,127,0,1
Jordan,JOR,2020-03-24,154,0,1
Jordan,JOR,2020-03-25,172,0,1
Jordan,JOR,2020-03-26,212,0,1
Jordan,JOR,2020-03-27,235,1,18
Jordan,JOR,2020-03-28,246,1,18
Japan,JPN,2020-01-22,2,0,0
Japan,JPN,2020-01-23,2,0,0
Japan,JPN,2020-01-24,2,0,0
Japan,JPN,2020-01-25,2,0,0
Japan,JPN,2020-01-26,4,0,1
Japan,JPN,2020-01-27,4,0,1
Japan,JPN,2020-01-28,7,0,1
Japan,JPN,2020-01-29,7,0,1
Japan,JPN,2020-01-30,11,0,1
Japan,JPN,2020-01-31,15,0,1
Japan,JPN,2020-02-01,20,0,1
Japan,JPN,2020-02-02,20,0,1
Japan,JPN,2020-02-03,20,0,1
Japan,JPN,2020-02-04,22,0,1
Japan,JPN,2020-02-05,22,0,1
Japan,JPN,2020-02-06,22,0,1
Japan,JPN,2020-02-07,25,0,1
Japan,JPN,2020-02-08,25,0,1
Japan,JPN,2020-02-09,26,0,1
Japan,JPN,2020-02-10,26,0,4
Japan,JPN,2020-02-11,26,0,9
Japan,JPN,2020-02-12,28,0,9
Japan,JPN,2020-02-13,28,1,9
Japan,JPN,2020-02-14,29,1,9
Japan,JPN,2020-02-15,43,1,12
Japan,JPN,2020-02-16,59,1,12
Japan,JPN,2020-02-17,66,1,12
Japan,JPN,2020-02-18,74,1,13
Japan,JPN,2020-02-19,84,1,18
Japan,JPN,2020-02-20,94,1,18
Japan,JPN,2020-02-21,105,1,22
Japan,JPN,2020-02-22,122,1,22
Japan,JPN,2020-02-23,147,1,22
Japan,JPN,2020-02-24,159,1,22
Japan,JPN,2020-02-25,170,1,22
Japan,JPN,2020-02-26,189,2,22
Japan,JPN,2020-02-27,214,4,22
Japan,JPN,2020-02-28,228,4,22
Japan,JPN,2020-02-29,241,5,32
Japan,JPN,2020-03-01,256,6,32
Japan,JPN,2020-03-02,274,6,32
Japan,JPN,2020-03-03,293,6,43
Japan,JPN,2020-03-04,331,6,43
Japan,JPN,2020-03-05,360,6,43
Japan,JPN,2020-03-06,420,6,46
Japan,JPN,2020-03-07,461,6,76
Japan,JPN,2020-03-08,502,6,76
Japan,JPN,2020-03-09,511,10,76
Japan,JPN,2020-03-10,581,10,101
Japan,JPN,2020-03-11,639,15,118
Japan,JPN,2020-03-12,639,16,118
Japan,JPN,2020-03-13,701,19,118
Japan,JPN,2020-03-14,773,22,118
Japan,JPN,2020-03-15,839,22,118
Japan,JPN,2020-03-16,839,27,144
Japan,JPN,2020-03-17,878,29,144
Japan,JPN,2020-03-18,889,29,144
Japan,JPN,2020-03-19,924,29,150
Japan,JPN,2020-03-20,963,33,191
Japan,JPN,2020-03-21,1007,35,232
Japan,JPN,2020-03-22,1101,41,235
Japan,JPN,2020-03-23,1128,42,235
Japan,JPN,2020-03-24,1193,43,285
Japan,JPN,2020-03-25,1307,45,310
Japan,JPN,2020-03-26,1387,47,359
Japan,JPN,2020-03-27,1468,49,372
Japan,JPN,2020-03-28,1693,52,404
Kazakhstan,KAZ,2020-01-22,0,0,0
Kazakhstan,KAZ,2020-01-23,0,0,0
Kazakhstan,KAZ,2020-01-24,0,0,0
Kazakhstan,KAZ,2020-01-25,0,0,0
Kazakhstan,KAZ,2020-01-26,0,0,0
Kazakhstan,KAZ,2020-01-27,0,0,0
Kazakhstan,KAZ,2020-01-28,0,0,0
Kazakhstan,KAZ,2020-01-29,0,0,0
Kazakhstan,KAZ,2020-01-30,0,0,0
Kazakhstan,KAZ,2020-01-31,0,0,0
Kazakhstan,KAZ,2020-02-01,0,0,0
Kazakhstan,KAZ,2020-02-02,0,0,0
Kazakhstan,KAZ,2020-02-03,0,0,0
Kazakhstan,KAZ,2020-02-04,0,0,0
Kazakhstan,KAZ,2020-02-05,0,0,0
Kazakhstan,KAZ,2020-02-06,0,0,0
Kazakhstan,KAZ,2020-02-07,0,0,0
Kazakhstan,KAZ,2020-02-08,0,0,0
Kazakhstan,KAZ,2020-02-09,0,0,0
Kazakhstan,KAZ,2020-02-10,0,0,0
Kazakhstan,KAZ,2020-02-11,0,0,0
Kazakhstan,KAZ,2020-02-12,0,0,0
Kazakhstan,KAZ,2020-02-13,0,0,0
Kazakhstan,KAZ,2020-02-14,0,0,0
Kazakhstan,KAZ,2020-02-15,0,0,0
Kazakhstan,KAZ,2020-02-16,0,0,0
Kazakhstan,KAZ,2020-02-17,0,0,0
Kazakhstan,KAZ,2020-02-18,0,0,0
Kazakhstan,KAZ,2020-02-19,0,0,0
Kazakhstan,KAZ,2020-02-20,0,0,0
Kazakhstan,KAZ,2020-02-21,0,0,0
Kazakhstan,KAZ,2020-02-22,0,0,0
Kazakhstan,KAZ,2020-02-23,0,0,0
Kazakhstan,KAZ,2020-02-24,0,0,0
Kazakhstan,KAZ,2020-02-25,0,0,0
Kazakhstan,KAZ,2020-02-26,0,0,0
Kazakhstan,KAZ,2020-02-27,0,0,0
Kazakhstan,KAZ,2020-02-28,0,0,0
Kazakhstan,KAZ,2020-02-29,0,0,0
Kazakhstan,KAZ,2020-03-01,0,0,0
Kazakhstan,KAZ,2020-03-02,0,0,0
Kazakhstan,KAZ,2020-03-03,0,0,0
Kazakhstan,KAZ,2020-03-04,0,0,0
Kazakhstan,KAZ,2020-03-05,0,0,0
Kazakhstan,KAZ,2020-03-06,0,0,0
Kazakhstan,KAZ,2020-03-07,0,0,0
Kazakhstan,KAZ,2020-03-08,0,0,0
Kazakhstan,KAZ,2020-03-09,0,0,0
Kazakhstan,KAZ,2020-03-10,0,0,0
Kazakhstan,KAZ,2020-03-11,0,0,0
Kazakhstan,KAZ,2020-03-12,0,0,0
Kazakhstan,KAZ,2020-03-13,4,0,0
Kazakhstan,KAZ,2020-03-14,6,0,0
Kazakhstan,KAZ,2020-03-15,9,0,0
Kazakhstan,KAZ,2020-03-16,10,0,0
Kazakhstan,KAZ,2020-03-17,33,0,0
Kazakhstan,KAZ,2020-03-18,35,0,0
Kazakhstan,KAZ,2020-03-19,44,0,0
Kazakhstan,KAZ,2020-03-20,49,3,0
Kazakhstan,KAZ,2020-03-21,53,0,0
Kazakhstan,KAZ,2020-03-22,60,0,0
Kazakhstan,KAZ,2020-03-23,62,0,0
Kazakhstan,KAZ,2020-03-24,72,0,0
Kazakhstan,KAZ,2020-03-25,81,0,0
Kazakhstan,KAZ,2020-03-26,111,1,2
Kazakhstan,KAZ,2020-03-27,150,1,3
Kazakhstan,KAZ,2020-03-28,228,1,16
Kenya,KEN,2020-01-22,0,0,0
Kenya,KEN,2020-01-23,0,0,0
Kenya,KEN,2020-01-24,0,0,0
Kenya,KEN,2020-01-25,0,0,0
Kenya,KEN,2020-01-26,0,0,0
Kenya,KEN,2020-01-27,0,0,0
Kenya,KEN,2020-01-28,0,0,0
Kenya,KEN,2020-01-29,0,0,0
Kenya,KEN,2020-01-30,0,0,0
Kenya,KEN,2020-01-31,0,0,0
Kenya,KEN,2020-02-01,0,0,0
Kenya,KEN,2020-02-02,0,0,0
Kenya,KEN,2020-02-03,0,0,0
Kenya,KEN,2020-02-04,0,0,0
Kenya,KEN,2020-02-05,0,0,0
Kenya,KEN,2020-02-06,0,0,0
Kenya,KEN,2020-02-07,0,0,0
Kenya,KEN,2020-02-08,0,0,0
Kenya,KEN,2020-02-09,0,0,0
Kenya,KEN,2020-02-10,0,0,0
Kenya,KEN,2020-02-11,0,0,0
Kenya,KEN,2020-02-12,0,0,0
Kenya,KEN,2020-02-13,0,0,0
Kenya,KEN,2020-02-14,0,0,0
Kenya,KEN,2020-02-15,0,0,0
Kenya,KEN,2020-02-16,0,0,0
Kenya,KEN,2020-02-17,0,0,0
Kenya,KEN,2020-02-18,0,0,0
Kenya,KEN,2020-02-19,0,0,0
Kenya,KEN,2020-02-20,0,0,0
Kenya,KEN,2020-02-21,0,0,0
Kenya,KEN,2020-02-22,0,0,0
Kenya,KEN,2020-02-23,0,0,0
Kenya,KEN,2020-02-24,0,0,0
Kenya,KEN,2020-02-25,0,0,0
Kenya,KEN,2020-02-26,0,0,0
Kenya,KEN,2020-02-27,0,0,0
Kenya,KEN,2020-02-28,0,0,0
Kenya,KEN,2020-02-29,0,0,0
Kenya,KEN,2020-03-01,0,0,0
Kenya,KEN,2020-03-02,0,0,0
Kenya,KEN,2020-03-03,0,0,0
Kenya,KEN,2020-03-04,0,0,0
Kenya,KEN,2020-03-05,0,0,0
Kenya,KEN,2020-03-06,0,0,0
Kenya,KEN,2020-03-07,0,0,0
Kenya,KEN,2020-03-08,0,0,0
Kenya,KEN,2020-03-09,0,0,0
Kenya,KEN,2020-03-10,0,0,0
Kenya,KEN,2020-03-11,0,0,0
Kenya,KEN,2020-03-12,0,0,0
Kenya,KEN,2020-03-13,1,0,0
Kenya,KEN,2020-03-14,1,0,0
Kenya,KEN,2020-03-15,3,0,0
Kenya,KEN,2020-03-16,3,0,0
Kenya,KEN,2020-03-17,3,0,0
Kenya,KEN,2020-03-18,3,0,0
Kenya,KEN,2020-03-19,7,0,0
Kenya,KEN,2020-03-20,7,0,0
Kenya,KEN,2020-03-21,7,0,0
Kenya,KEN,2020-03-22,15,0,0
Kenya,KEN,2020-03-23,16,0,0
Kenya,KEN,2020-03-24,25,0,0
Kenya,KEN,2020-03-25,28,0,1
Kenya,KEN,2020-03-26,31,1,1
Kenya,KEN,2020-03-27,31,1,1
Kenya,KEN,2020-03-28,38,1,1
Kyrgyzstan,KGZ,2020-01-22,0,0,0
Kyrgyzstan,KGZ,2020-01-23,0,0,0
Kyrgyzstan,KGZ,2020-01-24,0,0,0
Kyrgyzstan,KGZ,2020-01-25,0,0,0
Kyrgyzstan,KGZ,2020-01-26,0,0,0
Kyrgyzstan,KGZ,2020-01-27,0,0,0
Kyrgyzstan,KGZ,2020-01-28,0,0,0
Kyrgyzstan,KGZ,2020-01-29,0,0,0
Kyrgyzstan,KGZ,2020-01-30,0,0,0
Kyrgyzstan,KGZ,2020-01-31,0,0,0
Kyrgyzstan,KGZ,2020-02-01,0,0,0
Kyrgyzstan,KGZ,2020-02-02,0,0,0
Kyrgyzstan,KGZ,2020-02-03,0,0,0
Kyrgyzstan,KGZ,2020-02-04,0,0,0
Kyrgyzstan,KGZ,2020-02-05,0,0,0
Kyrgyzstan,KGZ,2020-02-06,0,0,0
Kyrgyzstan,KGZ,2020-02-07,0,0,0
Kyrgyzstan,KGZ,2020-02-08,0,0,0
Kyrgyzstan,KGZ,2020-02-09,0,0,0
Kyrgyzstan,KGZ,2020-02-10,0,0,0
Kyrgyzstan,KGZ,2020-02-11,0,0,0
Kyrgyzstan,KGZ,2020-02-12,0,0,0
Kyrgyzstan,KGZ,2020-02-13,0,0,0
Kyrgyzstan,KGZ,2020-02-14,0,0,0
Kyrgyzstan,KGZ,2020-02-15,0,0,0
Kyrgyzstan,KGZ,2020-02-16,0,0,0
Kyrgyzstan,KGZ,2020-02-17,0,0,0
Kyrgyzstan,KGZ,2020-02-18,0,0,0
Kyrgyzstan,KGZ,2020-02-19,0,0,0
Kyrgyzstan,KGZ,2020-02-20,0,0,0
Kyrgyzstan,KGZ,2020-02-21,0,0,0
Kyrgyzstan,KGZ,2020-02-22,0,0,0
Kyrgyzstan,KGZ,2020-02-23,0,0,0
Kyrgyzstan,KGZ,2020-02-24,0,0,0
Kyrgyzstan,KGZ,2020-02-25,0,0,0
Kyrgyzstan,KGZ,2020-02-26,0,0,0
Kyrgyzstan,KGZ,2020-02-27,0,0,0
Kyrgyzstan,KGZ,2020-02-28,0,0,0
Kyrgyzstan,KGZ,2020-02-29,0,0,0
Kyrgyzstan,KGZ,2020-03-01,0,0,0
Kyrgyzstan,KGZ,2020-03-02,0,0,0
Kyrgyzstan,KGZ,2020-03-03,0,0,0
Kyrgyzstan,KGZ,2020-03-04,0,0,0
Kyrgyzstan,KGZ,2020-03-05,0,0,0
Kyrgyzstan,KGZ,2020-03-06,0,0,0
Kyrgyzstan,KGZ,2020-03-07,0,0,0
Kyrgyzstan,KGZ,2020-03-08,0,0,0
Kyrgyzstan,KGZ,2020-03-09,0,0,0
Kyrgyzstan,KGZ,2020-03-10,0,0,0
Kyrgyzstan,KGZ,2020-03-11,0,0,0
Kyrgyzstan,KGZ,2020-03-12,0,0,0
Kyrgyzstan,KGZ,2020-03-13,0,0,0
Kyrgyzstan,KGZ,2020-03-14,0,0,0
Kyrgyzstan,KGZ,2020-03-15,0,0,0
Kyrgyzstan,KGZ,2020-03-16,0,0,0
Kyrgyzstan,KGZ,2020-03-17,0,0,0
Kyrgyzstan,KGZ,2020-03-18,3,0,0
Kyrgyzstan,KGZ,2020-03-19,3,0,0
Kyrgyzstan,KGZ,2020-03-20,6,0,0
Kyrgyzstan,KGZ,2020-03-21,14,0,0
Kyrgyzstan,KGZ,2020-03-22,14,0,0
Kyrgyzstan,KGZ,2020-03-23,16,0,0
Kyrgyzstan,KGZ,2020-03-24,42,0,0
Kyrgyzstan,KGZ,2020-03-25,44,0,0
Kyrgyzstan,KGZ,2020-03-26,44,0,0
Kyrgyzstan,KGZ,2020-03-27,58,0,0
Kyrgyzstan,KGZ,2020-03-28,58,0,0
Cambodia,KHM,2020-01-22,0,0,0
Cambodia,KHM,2020-01-23,0,0,0
Cambodia,KHM,2020-01-24,0,0,0
Cambodia,KHM,2020-01-25,0,0,0
Cambodia,KHM,2020-01-26,0,0,0
Cambodia,KHM,2020-01-27,1,0,0
Cambodia,KHM,2020-01-28,1,0,0
Cambodia,KHM,2020-01-29,1,0,0
Cambodia,KHM,2020-01-30,1,0,0
Cambodia,KHM,2020-01-31,1,0,0
Cambodia,KHM,2020-02-01,1,0,0
Cambodia,KHM,2020-02-02,1,0,0
Cambodia,KHM,2020-02-03,1,0,0
Cambodia,KHM,2020-02-04,1,0,0
Cambodia,KHM,2020-02-05,1,0,0
Cambodia,KHM,2020-02-06,1,0,0
Cambodia,KHM,2020-02-07,1,0,0
Cambodia,KHM,2020-02-08,1,0,0
Cambodia,KHM,2020-02-09,1,0,0
Cambodia,KHM,2020-02-10,1,0,0
Cambodia,KHM,2020-02-11,1,0,0
Cambodia,KHM,2020-02-12,1,0,1
Cambodia,KHM,2020-02-13,1,0,1
Cambodia,KHM,2020-02-14,1,0,1
Cambodia,KHM,2020-02-15,1,0,1
Cambodia,KHM,2020-02-16,1,0,1
Cambodia,KHM,2020-02-17,1,0,1
Cambodia,KHM,2020-02-18,1,0,1
Cambodia,KHM,2020-02-19,1,0,1
Cambodia,KHM,2020-02-20,1,0,1
Cambodia,KHM,2020-02-21,1,0,1
Cambodia,KHM,2020-02-22,1,0,1
Cambodia,KHM,2020-02-23,1,0,1
Cambodia,KHM,2020-02-24,1,0,1
Cambodia,KHM,2020-02-25,1,0,1
Cambodia,KHM,2020-02-26,1,0,1
Cambodia,KHM,2020-02-27,1,0,1
Cambodia,KHM,2020-02-28,1,0,1
Cambodia,KHM,2020-02-29,1,0,1
Cambodia,KHM,2020-03-01,1,0,1
Cambodia,KHM,2020-03-02,1,0,1
Cambodia,KHM,2020-03-03,1,0,1
Cambodia,KHM,2020-03-04,1,0,1
Cambodia,KHM,2020-03-05,1,0,1
Cambodia,KHM,2020-03-06,1,0,1
Cambodia,KHM,2020-03-07,1,0,1
Cambodia,KHM,2020-03-08,2,0,1
Cambodia,KHM,2020-03-09,2,0,1
Cambodia,KHM,2020-03-10,2,0,1
Cambodia,KHM,2020-03-11,3,0,1
Cambodia,KHM,2020-03-12,3,0,1
Cambodia,KHM,2020-03-13,5,0,1
Cambodia,KHM,2020-03-14,7,0,1
Cambodia,KHM,2020-03-15,7,0,1
Cambodia,KHM,2020-03-16,7,0,1
Cambodia,KHM,2020-03-17,33,0,1
Cambodia,KHM,2020-03-18,35,0,1
Cambodia,KHM,2020-03-19,37,0,1
Cambodia,KHM,2020-03-20,51,0,1
Cambodia,KHM,2020-03-21,53,0,1
Cambodia,KHM,2020-03-22,84,0,1
Cambodia,KHM,2020-03-23,87,0,1
Cambodia,KHM,2020-03-24,91,0,4
Cambodia,KHM,2020-03-25,96,0,10
Cambodia,KHM,2020-03-26,96,0,10
Cambodia,KHM,2020-03-27,99,0,11
Cambodia,KHM,2020-03-28,99,0,13
Saint Kitts and Nevis,KNA,2020-01-22,0,0,0
Saint Kitts and Nevis,KNA,2020-01-23,0,0,0
Saint Kitts and Nevis,KNA,2020-01-24,0,0,0
Saint Kitts and Nevis,KNA,2020-01-25,0,0,0
Saint Kitts and Nevis,KNA,2020-01-26,0,0,0
Saint Kitts and Nevis,KNA,2020-01-27,0,0,0
Saint Kitts and Nevis,KNA,2020-01-28,0,0,0
Saint Kitts and Nevis,KNA,2020-01-29,0,0,0
Saint Kitts and Nevis,KNA,2020-01-30,0,0,0
Saint Kitts and Nevis,KNA,2020-01-31,0,0,0
Saint Kitts and Nevis,KNA,2020-02-01,0,0,0
Saint Kitts and Nevis,KNA,2020-02-02,0,0,0
Saint Kitts and Nevis,KNA,2020-02-03,0,0,0
Saint Kitts and Nevis,KNA,2020-02-04,0,0,0
Saint Kitts and Nevis,KNA,2020-02-05,0,0,0
Saint Kitts and Nevis,KNA,2020-02-06,0,0,0
Saint Kitts and Nevis,KNA,2020-02-07,0,0,0
Saint Kitts and Nevis,KNA,2020-02-08,0,0,0
Saint Kitts and Nevis,KNA,2020-02-09,0,0,0
Saint Kitts and Nevis,KNA,2020-02-10,0,0,0
Saint Kitts and Nevis,KNA,2020-02-11,0,0,0
Saint Kitts and Nevis,KNA,2020-02-12,0,0,0
Saint Kitts and Nevis,KNA,2020-02-13,0,0,0
Saint Kitts and Nevis,KNA,2020-02-14,0,0,0
Saint Kitts and Nevis,KNA,2020-02-15,0,0,0
Saint Kitts and Nevis,KNA,2020-02-16,0,0,0
Saint Kitts and Nevis,KNA,2020-02-17,0,0,0
Saint Kitts and Nevis,KNA,2020-02-18,0,0,0
Saint Kitts and Nevis,KNA,2020-02-19,0,0,0
Saint Kitts and Nevis,KNA,2020-02-20,0,0,0
Saint Kitts and Nevis,KNA,2020-02-21,0,0,0
Saint Kitts and Nevis,KNA,2020-02-22,0,0,0
Saint Kitts and Nevis,KNA,2020-02-23,0,0,0
Saint Kitts and Nevis,KNA,2020-02-24,0,0,0
